actual_price_eur,discounted_price_eur,discount_amount_eur,main_category,sub_category,third_category,rating,rating_count
8.789,3.2889999999999997,5.5,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"94,363"
21.988999999999997,8.679,13.309999999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"34,540"
7.699999999999999,3.2889999999999997,4.411,Electronics,"HomeTheater,TV&Video",Accessories,4.4,"8,714"
12.088999999999999,3.5749999999999997,8.514,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"10,576"
21.988999999999997,14.289,7.6999999999999975,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,"7,318"
21.988999999999997,8.69,13.298999999999998,Electronics,"HomeTheater,TV&Video",Accessories,3.0,103
51.689,51.689,0.0,Electronics,HomeAudio,MediaStreamingDevices,4.5,224
274.89,208.98899999999998,65.90100000000001,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"4,702"
10.988999999999999,2.189,8.799999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,85
7.1499999999999995,2.9589999999999996,4.191,Electronics,"HomeTheater,TV&Video",Accessories,4.4,"35,877"
34.1,21.889999999999997,12.210000000000004,Electronics,"HomeTheater,TV&Video",AVReceivers&Amplifiers,4.0,897
43.989,25.288999999999998,18.7,Electronics,HomeAudio,Speakers,3.8,282
549.89,395.989,153.901,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"1,611"
10.988999999999999,3.839,7.149999999999999,Electronics,"HomeTheater,TV&Video",Accessories,4.2,513
16.489,7.909,8.580000000000002,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"1,045"
208.98899999999998,98.98899999999999,109.99999999999999,Electronics,"HomeTheater,TV&Video",Televisions,4.0,"6,347"
25.288999999999998,10.087,15.201999999999998,Electronics,"HomeTheater,TV&Video",SatelliteEquipment,4.2,"3,300"
10.988999999999999,4.388999999999999,6.6,Electronics,"HomeTheater,TV&Video",Accessories,3.3,23
768.9,505.989,262.911,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"7,109"
3.2889999999999997,1.309,1.9799999999999998,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.8,51
329.989,241.98899999999998,88.0,Electronics,"HomeTheater,TV&Video",Televisions,4.2,"32,840"
6.5889999999999995,3.2889999999999997,3.3,Electronics,"HomeTheater,TV&Video",Accessories,3.7,708
384.89,241.89,143.0,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"1,657"
7.369999999999999,4.5918399999999995,2.7781599999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,523
10.988999999999999,2.189,8.799999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.0,
879.89,527.89,352.0,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"1,376"
5.489,2.3649999999999998,3.124,Electronics,"HomeTheater,TV&Video",Accessories,3.5,121
8.799999999999999,1.089,7.7109999999999985,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"1,075"
385.0,208.98899999999998,176.01100000000002,Electronics,"HomeTheater,TV&Video",Televisions,4.0,"1,001"
10.988999999999999,2.739,8.25,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,112
175.98899999999998,87.98899999999999,87.99999999999999,Electronics,"HomeTheater,TV&Video",Televisions,3.8,"3,022"
17.599999999999998,7.138999999999999,10.460999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"5,451"
27.488999999999997,14.178999999999998,13.309999999999999,Electronics,"HomeTheater,TV&Video",Accessories,3.3,73
16.5,6.699,9.801,Electronics,"HomeTheater,TV&Video",Accessories,4.5,"1,029"
604.89,362.89,242.0,Electronics,"HomeTheater,TV&Video",Televisions,4.1,"1,555"
21.988999999999997,6.5889999999999995,15.399999999999999,Electronics,"HomeTheater,TV&Video",Accessories,4.2,47
9.889,3.839,6.049999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"14,896"
560.9889999999999,329.989,230.99999999999994,Electronics,"HomeTheater,TV&Video",Televisions,4.4,"1,712"
4.388999999999999,2.189,2.1999999999999993,Electronics,"HomeTheater,TV&Video",Accessories,4.2,"1,335"
7.688999999999999,3.839,3.849999999999999,Electronics,"HomeTheater,TV&Video",Accessories,3.9,214
49.5,20.349999999999998,29.150000000000002,Electronics,"HomeTheater,TV&Video",Accessories,4.0,184
317.9,153.89,164.01,Electronics,"HomeTheater,TV&Video",Projectors,4.5,7
4.939,1.4189999999999998,3.5200000000000005,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.7,41
10.988999999999999,4.169,6.819999999999999,Electronics,"HomeTheater,TV&Video",Accessories,4.2,"12,153"
5.489,2.0349999999999997,3.454,Electronics,"HomeTheater,TV&Video",Accessories,4.2,25
10.988999999999999,2.3979999999999997,8.591,Computers&Accessories,NetworkingDevices,NetworkAdapters,4.2,163
10.988999999999999,2.189,8.799999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,87
9.899999999999999,5.489,4.410999999999999,Electronics,"HomeTheater,TV&Video",Accessories,4.4,"2,165"
472.989,296.989,176.0,Electronics,"HomeTheater,TV&Video",Televisions,4.2,"1,510"
11.572,9.822999999999999,1.7490000000000006,Electronics,"HomeTheater,TV&Video",Accessories,4.3,106
219.89,120.88999999999999,99.0,Electronics,"HomeTheater,TV&Video",Televisions,3.7,129
12.088999999999999,4.169,7.919999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"3,049"
285.989,186.98899999999998,99.0,Electronics,"HomeTheater,TV&Video",Televisions,4.2,"32,840"
20.889,7.688999999999999,13.2,Electronics,"HomeTheater,TV&Video",Accessories,4.4,390
38.5,29.688999999999997,8.811000000000003,Electronics,"HomeTheater,TV&Video",Accessories,3.5,621
6.5889999999999995,1.4189999999999998,5.17,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,265
10.988999999999999,4.279,6.709999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,838
6.6,2.706,3.8939999999999997,Electronics,"HomeTheater,TV&Video",Accessories,4.2,143
8.789,3.2889999999999997,5.5,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,151
4.388999999999999,2.7169999999999996,1.6719999999999997,Electronics,"HomeTheater,TV&Video",Accessories,3.9,200
32.989,15.059,17.93,Electronics,"HomeTheater,TV&Video",Accessories,3.3,227
5.489,2.189,3.3,Electronics,"HomeTheater,TV&Video",Accessories,3.8,538
6.5889999999999995,3.2889999999999997,3.3,Electronics,"HomeTheater,TV&Video",Accessories,4.0,171
164.989,164.989,0.0,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"27,508"
7.688999999999999,3.2889999999999997,4.3999999999999995,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"1,454"
571.89,274.89,297.0,Electronics,"HomeTheater,TV&Video",Televisions,4.2,"2,951"
10.988999999999999,2.739,8.25,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,5.0,
769.9889999999999,681.9889999999999,88.0,Electronics,"HomeTheater,TV&Video",Televisions,4.1,"6,753"
550.0,269.489,280.511,Electronics,"HomeTheater,TV&Video",Televisions,3.9,"3,518"
214.48899999999998,115.48899999999999,98.99999999999999,Electronics,"HomeTheater,TV&Video",Televisions,4.2,"1,510"
10.988999999999999,3.839,7.149999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,838
5.489,2.167,3.322,Electronics,"HomeTheater,TV&Video",Accessories,3.8,136
27.488999999999997,14.289,13.199999999999998,Electronics,"HomeTheater,TV&Video",SatelliteEquipment,4.3,301
20.889,16.709,4.18,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,"19,763"
769.9889999999999,516.9889999999999,253.0,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"21,252"
8.789,3.2889999999999997,5.5,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"1,902"
219.98899999999998,19.788999999999998,200.2,Electronics,WearableTechnology,SmartWatches,4.2,"13,937"
109.98899999999999,21.977999999999998,88.011,Electronics,WearableTechnology,SmartWatches,4.3,"27,696"
87.89,21.988999999999997,65.90100000000001,Electronics,WearableTechnology,SmartWatches,3.8,"17,831"
24.189,22.538999999999998,1.6500000000000021,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,78,912"
98.98899999999999,71.48899999999999,27.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"7,807"
318.989,318.989,0.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"17,415"
318.989,318.989,0.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"17,415"
98.98899999999999,71.48899999999999,27.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"7,807"
98.98899999999999,71.48899999999999,27.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"7,807"
11.0,6.2589999999999995,4.7410000000000005,Electronics,Accessories,MemoryCards,4.4,"67,259"
54.989,20.878,34.111,Electronics,WearableTechnology,SmartWatches,4.1,"10,689"
17.589,14.289,3.299999999999999,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"1,28,311"
76.89,16.489,60.400999999999996,Electronics,WearableTechnology,SmartWatches,3.9,"21,796"
10.988999999999999,6.5889999999999995,4.3999999999999995,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,92,590"
131.989,104.48899999999999,27.500000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,284
27.488999999999997,6.5889999999999995,20.9,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"58,162"
131.989,98.98899999999999,33.000000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"12,796"
14.289,3.839,10.45,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"14,282"
10.988999999999999,3.839,7.149999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"3,63,713"
19.799999999999997,10.549,9.250999999999998,Electronics,Accessories,MemoryCards,4.4,"67,259"
131.989,104.48899999999999,27.500000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,284
27.488999999999997,16.489,10.999999999999996,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"15,970"
24.189,12.639,11.55,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,78,912"
10.988999999999999,3.839,7.149999999999999,Electronics,Mobiles&Accessories,MobileAccessories,3.9,"46,399"
18.689,13.408999999999999,5.280000000000001,Electronics,Mobiles&Accessories,MobileAccessories,4.4,"8,891"
43.989,17.589,26.4,Electronics,WearableTechnology,SmartWatches,4.0,"30,254"
87.98899999999999,16.489,71.49999999999999,Electronics,WearableTechnology,SmartWatches,4.2,"22,636"
285.989,203.48899999999998,82.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"22,318"
7.699999999999999,4.059,3.640999999999999,Electronics,Accessories,MemoryCards,4.4,"67,259"
197.98899999999998,142.989,54.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
219.98899999999998,19.788999999999998,200.2,Electronics,WearableTechnology,SmartWatches,4.2,"13,937"
109.98899999999999,24.189,85.79999999999998,Electronics,WearableTechnology,SmartWatches,4.2,"29,471"
274.989,186.98899999999998,88.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"22,318"
230.98899999999998,181.48899999999998,49.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"21,350"
219.98899999999998,19.788999999999998,200.2,Electronics,WearableTechnology,SmartWatches,4.2,"13,937"
12.088999999999999,4.388999999999999,7.699999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"24,270"
120.98899999999999,93.48899999999999,27.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"3,13,836"
93.48899999999999,71.48899999999999,22.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"3,13,836"
219.98899999999998,19.788999999999998,200.2,Electronics,WearableTechnology,SmartWatches,4.2,"13,937"
131.989,98.98899999999999,33.000000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"12,796"
5.444999999999999,1.529,3.9159999999999995,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"14,185"
186.98899999999998,43.989,142.99999999999997,Electronics,WearableTechnology,SmartWatches,4.3,"17,159"
65.98899999999999,32.978,33.01099999999999,Electronics,WearableTechnology,SmartWatches,4.1,"5,179"
3.839,2.189,1.65,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"43,993"
208.98899999999998,170.48899999999998,38.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"19,252"
10.988999999999999,2.189,8.799999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"7,928"
219.98899999999998,19.788999999999998,200.2,Electronics,WearableTechnology,SmartWatches,4.2,"13,937"
131.989,98.98899999999999,33.000000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"12,796"
18.689,9.603,9.086,Electronics,Mobiles&Accessories,MobileAccessories,4.4,"1,680"
175.98899999999998,142.989,32.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,"13,246"
17.589,5.928999999999999,11.66,Electronics,Mobiles&Accessories,MobileAccessories,3.8,"14,648"
109.98899999999999,21.988999999999997,88.0,Electronics,WearableTechnology,SmartWatches,4.3,"27,696"
230.89,170.39,60.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,"32,916"
274.989,219.98899999999998,55.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"25,824"
18.689,11.825,6.864000000000001,Electronics,Mobiles&Accessories,MobileAccessories,4.4,"7,462"
7.688999999999999,4.388999999999999,3.3,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.0,"37,817"
43.89,21.988999999999997,21.901000000000003,Electronics,WearableTechnology,SmartWatches,4.0,"30,254"
87.89,21.988999999999997,65.90100000000001,Electronics,WearableTechnology,SmartWatches,3.8,"17,831"
7.688999999999999,3.6189999999999998,4.069999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"94,364"
4.388999999999999,1.694,2.6949999999999994,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"16,905"
384.989,318.989,66.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.4,"20,311"
87.89,25.288999999999998,62.601,Electronics,WearableTechnology,SmartWatches,4.2,"69,622"
21.988999999999997,4.388999999999999,17.599999999999998,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"3,382"
43.989,12.639,31.349999999999998,Electronics,Accessories,MemoryCards,4.3,"1,40,036"
16.489,5.819,10.670000000000002,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"8,599"
214.48899999999998,153.989,60.49999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
10.988999999999999,4.169,6.819999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"3,63,713"
219.98899999999998,153.989,65.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"19,252"
109.98899999999999,43.989,66.0,Electronics,WearableTechnology,SmartWatches,4.4,73
11.0,1.639,9.361,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"24,870"
5.489,1.089,4.4,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"42,641"
175.89,52.69,123.19999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.0,"4,390"
373.989,373.989,0.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"17,415"
10.988999999999999,1.089,9.899999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"1,396"
20.9,3.2889999999999997,17.610999999999997,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.6,"18,202"
164.989,120.98899999999999,44.000000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
428.989,384.989,44.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,"11,029"
274.989,186.98899999999998,88.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"22,318"
5.489,2.189,3.3,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"1,786"
17.589,10.988999999999999,6.6,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"7,222"
17.589,14.289,3.299999999999999,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"1,28,311"
19.799999999999997,6.5889999999999995,13.210999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.5,"83,996"
20.889,6.5889999999999995,14.3,Electronics,Accessories,MemoryCards,4.3,"1,40,036"
27.488999999999997,19.788999999999998,7.699999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"18,678"
5.489,1.9429299999999998,3.5460700000000003,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"15,189"
164.989,120.98899999999999,44.000000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
87.89,32.989,54.901,Electronics,WearableTechnology,SmartWatches,4.1,"48,449"
87.89,21.988999999999997,65.90100000000001,Electronics,WearableTechnology,SmartWatches,3.8,"17,831"
3.2889999999999997,2.5189999999999997,0.77,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"30,411"
3.2889999999999997,2.189,1.0999999999999996,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"43,994"
10.988999999999999,7.138999999999999,3.8499999999999996,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"1,315"
214.48899999999998,153.989,60.49999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
3.2889999999999997,1.309,1.9799999999999998,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"5,999"
197.98899999999998,142.989,54.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"50,772"
3.7289999999999996,1.694,2.0349999999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"13,391"
296.989,230.98899999999998,66.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"25,824"
7.138999999999999,2.739,4.3999999999999995,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"14,404"
1.8809999999999998,1.089,0.7919999999999998,Electronics,Mobiles&Accessories,MobileAccessories,4.5,"11,339"
21.988999999999997,5.379,16.61,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"3,626"
17.599999999999998,4.059,13.540999999999997,Electronics,Accessories,MemoryCards,4.0,"32,625"
230.98899999999998,170.48899999999998,60.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"19,252"
208.98899999999998,170.48899999999998,38.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"19,252"
318.989,252.98899999999998,66.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"25,824"
16.39,6.5889999999999995,9.801000000000002,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,61,679"
7.688999999999999,1.474,6.214999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"16,685"
87.98899999999999,82.48899999999999,5.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"30,907"
24.189,12.639,11.55,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,78,912"
18.689,14.563999999999998,4.125000000000002,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"1,28,311"
219.98899999999998,153.989,65.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"19,252"
8.789,3.2889999999999997,5.5,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"94,364"
17.589,10.988999999999999,6.6,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"7,222"
197.98899999999998,142.989,54.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
230.89,170.39,60.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,"32,916"
31.889,10.988999999999999,20.9,Electronics,Mobiles&Accessories,MobileAccessories,4.6,"26,603"
54.989,17.589,37.4,Electronics,WearableTechnology,SmartWatches,4.0,"67,950"
18.689,14.563999999999998,4.125000000000002,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"1,28,311"
329.89,230.98899999999998,98.90100000000001,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"9,499"
21.988999999999997,10.988999999999999,10.999999999999998,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,777"
175.89,137.39,38.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,"58,506"
241.89,197.98899999999998,43.90100000000001,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"21,350"
9.889,3.8499999999999996,6.039,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"2,263"
17.93,15.389,2.5410000000000004,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"9,378"
4.388999999999999,1.7489999999999999,2.6399999999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"4,768"
76.89,16.489,60.400999999999996,Electronics,WearableTechnology,SmartWatches,3.9,"21,796"
87.89,21.988999999999997,65.90100000000001,Electronics,WearableTechnology,SmartWatches,3.8,"17,833"
31.889,10.988999999999999,20.9,Electronics,Mobiles&Accessories,MobileAccessories,4.7,"7,779"
65.98899999999999,23.089,42.89999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"17,129"
7.688999999999999,3.707,3.9819999999999993,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"4,969"
87.89,32.989,54.901,Electronics,WearableTechnology,SmartWatches,4.1,154
65.98899999999999,14.289,51.69999999999999,Electronics,WearableTechnology,SmartWatches,3.3,"4,415"
4.388999999999999,3.839,0.5499999999999994,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,"18,757"
230.89,181.48899999999998,49.40100000000001,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"21,350"
5.489,5.489,0.0,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.2,"31,539"
19.788999999999998,10.67,9.118999999999998,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.5,815
31.889,10.988999999999999,20.9,Electronics,Mobiles&Accessories,MobileAccessories,4.6,"6,129"
148.489,115.48899999999999,33.000000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,284
4.388999999999999,2.739,1.6499999999999995,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"43,994"
10.988999999999999,2.7609999999999997,8.228,Electronics,Mobiles&Accessories,MobileAccessories,3.7,"3,234"
5.489,2.189,3.3,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"13,045"
87.98899999999999,71.48899999999999,16.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"3,13,832"
109.98899999999999,32.989,77.0,Electronics,WearableTechnology,SmartWatches,4.2,"20,879"
16.489,3.069,13.420000000000002,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"2,646"
16.489,2.9589999999999996,13.530000000000001,Electronics,Mobiles&Accessories,MobileAccessories,4.5,"28,978"
148.489,98.98899999999999,49.500000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.8,"3,145"
2.189,0.6489999999999999,1.54,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"9,377"
14.289,6.5889999999999995,7.7,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,92,589"
10.988999999999999,3.839,7.149999999999999,Electronics,Mobiles&Accessories,MobileAccessories,3.8,"16,557"
214.48899999999998,153.989,60.49999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
10.988999999999999,3.839,7.149999999999999,Electronics,Mobiles&Accessories,MobileAccessories,3.8,"16,557"
6.5889999999999995,5.489,1.0999999999999996,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"21,916"
109.98899999999999,24.189,85.79999999999998,Electronics,WearableTechnology,SmartWatches,4.2,"29,472"
5.489,1.045,4.444,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"1,949"
2.739,1.529,1.21,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"9,377"
87.98899999999999,49.489,38.49999999999999,Electronics,WearableTechnology,SmartWatches,3.5,37
6.5889999999999995,0.979,5.609999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"2,351"
230.98899999999998,170.48899999999998,60.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"19,253"
175.98899999999998,153.989,21.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"2,180"
54.989,21.988999999999997,33.0,Electronics,WearableTechnology,SmartWatches,3.9,"7,571"
65.98899999999999,15.389,50.599999999999994,Electronics,WearableTechnology,SmartWatches,3.3,"4,415"
10.988999999999999,6.5889999999999995,4.3999999999999995,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"18,654"
12.088999999999999,2.189,9.899999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"3,197"
76.89,19.788999999999998,57.101,Electronics,WearableTechnology,SmartWatches,4.0,"26,880"
76.89,16.489,60.400999999999996,Electronics,WearableTechnology,SmartWatches,3.9,"21,796"
329.89,230.98899999999998,98.90100000000001,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"9,499"
148.489,142.989,5.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"56,098"
230.98899999999998,186.98899999999998,44.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"31,822"
307.89,219.98899999999998,87.90100000000001,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"9,499"
208.98899999999998,142.989,65.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"50,772"
65.98899999999999,32.989,32.99999999999999,Electronics,WearableTechnology,SmartWatches,4.1,"7,148"
10.988999999999999,3.2889999999999997,7.699999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"20,850"
21.988999999999997,10.67,11.318999999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,184
10.988999999999999,3.6189999999999998,7.369999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"3,492"
65.98899999999999,14.289,51.69999999999999,Electronics,WearableTechnology,SmartWatches,3.3,"4,415"
38.5,21.878999999999998,16.621000000000002,Electronics,Accessories,MemoryCards,4.4,"67,260"
109.98899999999999,21.988999999999997,88.0,Electronics,WearableTechnology,SmartWatches,4.3,"27,704"
208.98899999999998,142.989,65.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"50,772"
54.989,16.489,38.5,Electronics,WearableTechnology,SmartWatches,4.0,"92,588"
230.98899999999998,186.98899999999998,44.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"31,822"
93.48899999999999,21.988999999999997,71.5,Electronics,WearableTechnology,SmartWatches,4.3,240
76.98899999999999,54.989,21.999999999999993,Electronics,WearableTechnology,SmartWatches,3.8,758
7.333259999999999,1.089,6.244259999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"24,870"
65.98899999999999,27.488999999999997,38.49999999999999,Electronics,WearableTechnology,SmartWatches,3.7,828
17.93,15.389,2.5410000000000004,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.0,"9,378"
109.98899999999999,16.489,93.49999999999999,Electronics,WearableTechnology,SmartWatches,4.2,"22,638"
