user_id,user_name,product_name,category,subcategory
AEOIHOJD3O5MYSVWZOBDUJGYWZGQ,P,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers & Accessories,Accessories & Peripherals
AF6LAYTAGSTBKL2QUF3WFB6OMCPQ,M.SASIKUMAR,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers & Accessories,Accessories & Peripherals
AHKXH7KSF7CPJCJMHB6B35VPTETA,S.Suresh,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers & Accessories,Accessories & Peripherals
AFELQLNWTS4QJNCCA4ZDTWHVORJQ,Ravi Shankar,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AGGE54AKRMX2XMQWQQTSUOPL7CHA,Prakash Luhariya,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AG7ZAJNX4XZ5LTA4NLWBHTCX2V5A,bhavesh sabalpara,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AGYSVNZMQT5LOVKHSCYDE7OAPKVA,Anup Roy,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AHAI6EM7F7W3GV3SUIDSKWTBJOSA,Hasibul seikh,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AGE6O2NLNA3NUGORPU4SDK2S23QQ,Manoj Kumar,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AEXZDEFVFQ3LW6DKHRGXLPWF63DQ,Amazon Customer,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AHU4FNYTFWSGG5TMN53LED2U7X2Q,DEEPAK  MAZUMDAR,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers & Accessories,Accessories & Peripherals
AEH463ZLT7U67XS3DWK2Y27GLVWQ,Satyanarayana,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AGOXDFXDUHGRNK5JD2YNYIZ72AEQ,mohd irfan,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AEDLXBJM6UISEM4SXR6YUIY4KNCQ,Pankaj,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AGHUNVKMP4YTSSYUDMEX3JJJ5I3Q,Shirish Shivarkar,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AH5IBUYCUMQE3ZLKBJ3PLWNMXDIQ,Thomas,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AG6WSLLXZY52HSQUY5PRCXTCYQYQ,datta DG,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AHGJ2DNFP3OJWO73XW2R7TDXI7WA,NB SHOP,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AGIC6PASSVB4T3KTZHK6ADD23GCA,Vijay,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers & Accessories,Accessories & Peripherals
AH4TEK5IQCC2BSF2KSQNKQEXAPLA,prateeq,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,Suraj Chand,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AGCRWRS4RJYVGVKINV3VAR4CGDWA,viswanath Raju,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AEGPWBXEAWPF6XRT7EZJOYJQA6DQ,Ramamoorthy,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AF5BU6DZ446HN4DTCO7W7AWXBJBA,Nitesh singh,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AEGZSNGSJJAEMJ3RRNVZTKUILOHA,Adnan,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AGX46OTZ7C4VDXH4UA7ZAZIZUMYQ,Kailash,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AEDLLY6JXNCVYIW227SBCPVYHNUA,Chandani Dinodia,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"Home Theater, TV & Video"
AGTJ44UNO6K5X567YLQPYGN3TV4Q,Vijayan C V,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AFYCBABBI2GCQRSCKIRHPLQNO72A,Sanjay P.,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AG55XGEMTFKS7BXQTNFKHFTMMW5A,keshav,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AGQYGAK76B74HUWOOUOFTXH2LAZA,Dharemesh K.,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AHFHIY2KE5PQIJ6H7PKV6N7OLIZA,Amazon Customer,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AFJVYK4FXVGRSTSLGVUE5JGB2NVA,Rajesh,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AEVJIJSEUXPBRKOQ2PB4JNBUTFRA,Sagar Yadav,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AGRLDCPA7VJZZTV4GUIODVQ3DTHA,Vaibhav,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals
AEUDATTJUCKFQ5ETVLUU57ZZ3XXQ,livin sebi,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AEGR6ZYWXPEZWM7JUEBWQHAOPS2A,Anand k.,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AEETOHX32FYDRI6SIAW7L76Q2NHQ,Rahul Pandita,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,Fazil Mohamed,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AFJ6ALITTDOSUNPSFLRGDVIAEWBQ,Steve,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,Shivasunhith,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AF37X7ZH7JPA6H5Q64NV6QFIBCYA,Varun Kumar,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AFKT7LV4XE6XJ2VTHCBHPQECW2RQ,Advaid Haridas,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers & Accessories,Accessories & Peripherals
AE7GGDNBOHD2JQ2X5JPD666SAQOQ,Gopal krishna rout,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AENNAVVG4GBJKDQKJXQUEKQKTXGQ,Customer,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AFPSO7EYQBYVEJGD4TAT7YFCM6UQ,Amazon Customer,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AFV5W5BR6PKGHPIG3J6TNFK7BSXQ,AMAN KUMAR,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AHILALAA7Q6SQRTFJVLT75P37FXQ,Amazon Customer,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AGU76WKSU62DUNTPCMTC4FCUNRTQ,Ghanshyam Hemade,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AEOVR6JEQTAC77BXE5AJMWJGG5PA,Satyam Pandey,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AFIFHW5QMFMTWXNZ2JORBMINL3CQ,Amazon Customer,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers & Accessories,Accessories & Peripherals
AG36G3XPHERLKRDG7XYQ2IWJWPIQ,Actual user,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,Shanti lal Gurjar,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AF2EHSXFZWWS2YEN22DV2ZCJDZZA,Gowthami,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,Amrut K.,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AGYEIMSVEDOLA2OV3DIOGX2IMCBA,chetan tandel,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AFRONQAZPYZARLWLDQM2VXS7ZTIQ,Mwnzil brahma,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AGA5INGXTDEODK7X55L4WXF6DJNQ,Amazon Customer,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AHTI2CPD7SANQV7GK4FHIKCWJ7VA,Karthik,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers & Accessories,Accessories & Peripherals
AFUYGZVKVTGAEIOV2UCYF5JPXSCA,Nilesh K Salvi,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AHFVYKQ2L4PSG4EKGA4GLQKQT2NA,Amazon Customer,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AENTXYVP4NNTWTHTYFRTOOY2MEAA,Wippingstone T.,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AGJS36PNW27URDEUJGCT2OLR3Z6A,Nareshkumar kangula,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AFG6LFTPXXKNHXVGXPDM6P3CCAHA,j.shahulhameed,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AEBHZQJ4R2TZ57GOCSTMIP53F4JQ,martin stanly,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AHSESHUAGEFQ62M3KYV3EK5K77FQ,shekha p,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AFB3MTOE4VW2XO6RTJGIWJYH5OBQ,Paavanaarun,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"Home Theater, TV & Video"
AF7CJCAKRIAY4BVN77BTSZYXXIZA,Vinay,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AHW6UBYJXSPOMQVGP74VQ74BO55Q,Amazon Customer,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AGIAEJN4RPI6Z5ABV733VJMBUZLA,Naveenkumar Vemula,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AHUELVJPFM3FEIMF2DE7OTNQD5VQ,sumit,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AHPVTM2FDYB3YW3MXB523JWJTLQA,Ajay,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AEC5PUIW4OSIDDQED7WLXG2S7TOQ,vivek rajpooot,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AGVXOHPJT64ZRYKHIDKVJSJGK6CQ,drravish,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AFQHWSQ7JR7VCM4SWXXIOB4V3VDA,8309-873146,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers & Accessories,Accessories & Peripherals
AFXWZKJCBIHCQFOR2RFYUE7UQDSA,Dharminder Singh Singha,Firestick Remote,Electronics,"Home Theater, TV & Video"
AGD7VGYGPRKMQY3XXC4U3XIDF5CQ,Gnana Prasad Gopathi,Firestick Remote,Electronics,"Home Theater, TV & Video"
AH23AKG5YNJYJ4Y6OYI5H6UBQMLQ,arun kumar,Firestick Remote,Electronics,"Home Theater, TV & Video"
AGKNJPIVMVEHKL6ZFBAQ3CTFZ2KQ,Hariram,Firestick Remote,Electronics,"Home Theater, TV & Video"
AFR7B35PQ2DLHGMFBSCRIUUVLRWQ,Santosh,Firestick Remote,Electronics,"Home Theater, TV & Video"
AG3D6O4STAQKAY2UVGEUV46KN35Q,vinayak,Firestick Remote,Electronics,"Home Theater, TV & Video"
AHMY5CWJMMK5BJRBBSNLYT3ONILA,apparao saripilli,Firestick Remote,Electronics,"Home Theater, TV & Video"
AHCTC6ULH4XB6YHDY6PCH2R772LQ,Neha Chaudhary,Firestick Remote,Electronics,"Home Theater, TV & Video"
AGYHHIERNXKA6P5T7CZLXKVPT7IQ,Manav,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,Adarsh gupta,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AENGU523SXMOS7JPDTW52PNNVWGQ,Sundeep,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AEQJHCVTNINBS4FKTBGQRQTGTE5Q,S.Sayeed Ahmed,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,jaspreet singh,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,Khaja moin,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AE55KTFVNXYFD5FPYWP2OUPEYNPQ,Anand,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,S.ARUMUGAM,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers & Accessories,Accessories & Peripherals
AHMGAC6QM62UXNEOCZIHLHSXPP2Q,$@|\|TO$|-|,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,Sethu madhav,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AEAMIR3CMSA32IDEINSJKHRNANTA,Akash Thakur,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AF355FTXYAKFH5NYPRTE7SL3WO3Q,Burger Planet,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AG5DWPD54QGSLWJ6QUFERLPNAX4Q,Justice ⚖️,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AFZBEV4BOWGRSEH2PK7D65ZW66PA,indrajyoti d.,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AFXQ3YGENWMRX36NXEBSR2ROPG5Q,Aditya Kumar,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AHD5PGE5RBBE2T3G427T32V7OROA,E.C.GEORGE,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers & Accessories,Accessories & Peripherals
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,Naresh Patel,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"Home Theater, TV & Video"
AFXYY4Z4QM34XOLVVYKZSNZGBBBA,Bhaskar Reddy,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"Home Theater, TV & Video"
AFHZLQ2Q3GSCQCWMF4N66DXXVJCQ,Vipin Thakur,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"Home Theater, TV & Video"
AF62LB4BMTMNZXCHTSXSEKCXZFLQ,Ramdas  Tryambak  shewale,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"Home Theater, TV & Video"
AE5KLF5JEOL4PMUGKERILYLPDSNA,Aijaz Ahmed,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"Home Theater, TV & Video"
AHDJJLKORMH72SSEBWOVAKE66EHA,ankesh verma,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"Home Theater, TV & Video"
